conditionName,adoption,scoreDate,targetDate,resultDate,event,machine,machineType,stand,storeCommonScore,storeCommonRankInMachine,storeCommonTopGapInMachine,storeCommonBoostCount,storeCommonRiskCount,boostNames,riskNames,historyDays,daysSinceHighContent,daysSinceStrongHighContent,highContentCount7,strongHighContentCount7,diff7,diff14,angle7,lossStreak,g7,g14,prevDiff,prevG,prevHighContent,resultDiff,resultG,resultBB,resultRB,resultPayout,resultCombinedRate,resultRBRate,isHighContentResult
SC_STAGE_REF_80_RISK0,参考表示,2026-05-17,2026-05-18,2026-05-18,いいえ,マイジャグラーV,JUGGLER,1123,100,1,0,4,0,interval4_14|cooling|moderate_sink|angle_sink,,302,8,14,0,0,-4909,-4544,-129.906,1,37789,81812,-1175,1553,False,667,7762,30,26,102.8644,138.607,298.538,True
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,Lパチスロ革命機ヴァルヴレイヴ2,AT_SMART,610,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,127,6,12,1,0,-1351,-1470,-111.634,3,12102,25937,-1192,809,False,0,521,7,2,100.0,57.889,260.5,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,Lパチスロ革命機ヴァルヴレイヴ2,AT_SMART,612,100,1,0,5,0,interval4_14|cooling|moderate_sink|angle_sink|g_reliable,,127,7,32,1,0,-3220,-5869,-248.208,0,12973,24497,0,0,False,0,0,0,0,,,,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,Lパチスロ革命機ヴァルヴレイヴ2,AT_SMART,618,94,2,0,4,0,interval4_14|cooling|moderate_sink|angle_sink,,127,11,23,0,0,-1451,-545,-238.416,0,6086,18433,0,0,False,108,329,2,0,110.9422,164.5,,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,Lパチスロ革命機ヴァルヴレイヴ2,AT_SMART,620,100,1,0,5,0,interval4_14|cooling|moderate_sink|angle_sink|g_reliable,,127,11,33,0,0,-3184,-8041,-323.906,0,9830,25492,0,0,False,0,0,0,0,,,,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,L東京喰種,AT_SMART,576,100,1,0,5,0,interval4_14|cooling|angle_sink|loss_rhythm|g_reliable,,26,6,6,1,1,-7281,1072,-256.545,5,28381,63428,-3404,3511,False,-1384,6273,0,19,92.6457,330.158,330.158,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,L東京喰種,AT_SMART,578,100,1,0,4,0,interval4_14|cooling|moderate_sink|g_reliable,,26,9,10,0,0,-12218,-7146,-580.731,1,21039,49798,-926,1953,False,-1516,3785,0,10,86.6491,378.5,378.5,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,L東京喰種,AT_SMART,582,100,1,0,5,0,interval4_14|cooling|moderate_sink|angle_sink|g_reliable,,26,5,5,1,1,-6295,-3526,-262.872,0,23947,53321,1653,2111,False,3333,2588,0,6,142.9289,431.333,431.333,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,ゴーゴージャグラー３,JUGGLER,838,93,3,0,4,0,moderate_sink|angle_sink|loss_rhythm|g_reliable,,303,3,3,1,1,-2271,-777,-110.13,2,20621,47964,-322,634,False,300,4753,21,15,102.1039,132.028,316.867,True
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,ゴーゴージャグラー３,JUGGLER,850,94,2,0,4,0,interval4_14|cooling|moderate_sink|g_reliable,,303,6,6,2,1,1989,-2040,91.735,0,21682,42874,416,3641,False,-343,452,1,0,74.705,452.0,,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,ゴーゴージャグラー３,JUGGLER,851,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,303,4,11,1,0,-3503,-2461,-184.087,3,19029,42845,-1072,823,False,362,4523,20,12,102.6678,141.344,376.917,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,ゴーゴージャグラー３,JUGGLER,852,100,1,0,4,0,interval4_14|cooling|loss_rhythm|g_reliable,,303,9,12,0,0,-243,895,-10.911,2,22272,46583,-449,381,False,-319,1458,4,5,92.7069,162.0,291.6,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,ゴーゴージャグラー３,JUGGLER,855,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,303,4,15,1,0,-4496,-6705,-163.431,3,27510,51535,-958,1856,False,-296,3277,13,6,96.9891,172.474,546.167,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,ジャグラーガールズSS,JUGGLER,858,91,3,0,3,0,moderate_sink|angle_sink|g_reliable,,303,2,4,2,1,-2282,-2900,-91.706,1,24884,47723,-655,1387,False,-98,393,1,2,91.6879,131.0,196.5,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,ジャグラーガールズSS,JUGGLER,860,100,1,6,4,0,interval4_14|cooling|loss_rhythm|g_reliable,,303,6,27,1,0,2092,3163,86.475,2,24192,44639,-658,676,False,-299,884,3,2,88.7255,176.8,442.0,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,ジャグラーガールズSS,JUGGLER,861,94,2,0,3,0,moderate_sink|loss_rhythm|g_reliable,,303,3,7,2,1,-1796,-1817,-68.242,2,26318,44622,-135,2556,False,355,3545,16,9,103.338,141.8,393.889,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,ジャグラーガールズSS,JUGGLER,866,80,5,0,2,0,moderate_sink|g_reliable,,185,3,5,2,1,-1228,-410,-60.961,1,20144,38658,-486,456,False,333,3115,11,17,103.5634,111.25,183.235,True
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,スマスロ 甲鉄城のカバネリ 海門決戦,AT_SMART,568,100,1,0,5,0,interval4_14|cooling|moderate_sink|angle_sink|g_reliable,,73,4,29,1,0,-3884,-9782,-178.263,1,21788,52255,-1421,1243,False,-346,328,0,1,64.8374,328.0,328.0,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,スマスロ 甲鉄城のカバネリ 海門決戦,AT_SMART,572,84,4,0,3,0,moderate_sink|angle_sink|g_reliable,,73,2,8,1,0,-5565,6590,-222.404,1,25022,53978,-280,3218,False,3651,3461,0,13,135.1632,266.231,266.231,True
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,スマスロ 甲鉄城のカバネリ 海門決戦,AT_SMART,573,100,1,0,5,0,interval4_14|cooling|moderate_sink|angle_sink|g_reliable,,73,7,7,1,1,-2091,2190,-80.047,0,26122,55345,407,5453,False,-1404,2281,0,6,79.4827,380.167,380.167,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,スマスロモンキーターンV,AT_SMART,588,87,2,0,3,0,moderate_sink|loss_rhythm|g_reliable,,26,3,3,1,1,-758,-7642,-42.854,2,17688,37739,-1530,1453,False,-1087,2180,0,5,83.3792,436.0,436.0,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,スマスロモンキーターンV,AT_SMART,601,100,1,0,5,0,interval4_14|cooling|moderate_sink|loss_rhythm|g_reliable,,26,7,20,1,0,614,-1781,29.191,3,21034,40583,-275,397,False,0,2342,0,4,100.0,585.5,585.5,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,スマスロモンキーターンV,AT_SMART,603,100,1,0,5,0,interval4_14|cooling|moderate_sink|angle_sink|g_reliable,,26,11,11,0,0,-1905,-620,-98.828,0,19276,38198,161,1515,False,-2180,3248,0,9,77.6273,360.889,360.889,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,スマスロモンキーターンV,AT_SMART,605,100,1,0,5,0,interval4_14|cooling|moderate_sink|angle_sink|g_reliable,,26,8,12,0,0,-6545,-4055,-336.089,0,19474,39007,1330,2030,False,-1017,1806,0,5,81.2292,361.2,361.2,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,スマスロモンキーターンV,AT_SMART,606,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,26,4,4,1,1,-1409,-8772,-77.592,3,18159,36188,-292,515,False,-756,2295,0,6,89.0196,382.5,382.5,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,スマスロモンキーターンV,AT_SMART,607,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,26,7,15,1,0,-1719,-4696,-108.791,4,15801,31605,-66,483,False,-1772,1671,0,2,64.6519,835.5,835.5,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,ネオアイムジャグラーEX,JUGGLER,871,100,1,0,4,0,interval4_14|cooling|moderate_sink|angle_sink,,185,9,9,0,0,-3109,-4444,-89.509,0,34734,66725,910,5819,False,-733,2149,5,6,88.6304,195.364,358.167,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,ネオアイムジャグラーEX,JUGGLER,872,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,185,5,11,1,0,-2708,-2064,-129.038,4,20986,51223,-230,390,False,2335,8641,37,38,109.0074,115.213,227.395,True
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,ネオアイムジャグラーEX,JUGGLER,873,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,185,6,6,1,1,-5020,-8018,-180.947,5,27743,55541,-733,3263,False,475,2616,12,7,106.0525,137.684,373.714,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,ネオアイムジャグラーEX,JUGGLER,875,100,1,0,3,0,interval4_14|cooling|g_reliable,,185,8,8,0,0,-394,-316,-21.278,1,18517,43556,-32,496,False,-126,2454,9,6,98.2885,163.6,409.0,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,ネオアイムジャグラーEX,JUGGLER,882,100,1,0,5,0,interval4_14|cooling|moderate_sink|angle_sink|g_reliable,,185,8,8,0,0,-3788,-2623,-173.158,0,21876,49362,345,1880,False,-504,1019,3,0,83.5132,339.667,,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,ネオアイムジャグラーEX,JUGGLER,888,100,1,0,5,0,interval4_14|cooling|moderate_sink|angle_sink|g_reliable,,185,4,13,2,0,-1467,1069,-72.743,1,20167,40921,-1743,2427,False,219,4351,16,11,101.6778,161.148,395.545,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,ネオアイムジャグラーEX,JUGGLER,1000,82,6,0,2,0,moderate_sink|g_reliable,,185,3,13,1,0,266,-1566,9.512,1,27966,57077,-623,929,False,360,1852,7,7,106.4795,132.286,264.571,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,ネオアイムジャグラーEX,JUGGLER,1002,99,2,0,4,0,moderate_sink|angle_sink|loss_rhythm|g_reliable,,185,3,3,1,1,-1647,-3956,-75.825,2,21721,46611,-369,278,False,-135,1918,6,6,97.6538,159.833,319.667,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,ネオアイムジャグラーEX,JUGGLER,1005,80,7,0,2,0,moderate_sink|g_reliable,,185,3,3,1,1,-644,-2045,-20.802,1,30958,61201,-396,365,False,-53,4220,15,12,99.5814,156.296,351.667,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,ネオアイムジャグラーEX,JUGGLER,1006,100,1,0,5,0,interval4_14|cooling|moderate_sink|angle_sink|g_reliable,,185,8,8,0,0,-2787,-778,-129.888,1,21457,50860,-1410,2534,False,-555,5955,20,19,96.8934,152.692,313.421,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,ネオアイムジャグラーEX,JUGGLER,1011,100,1,0,4,0,interval4_14|cooling|loss_rhythm|g_reliable,,185,4,4,1,1,4125,2046,199.613,2,20665,53479,-429,3777,False,-80,902,3,2,97.0436,180.4,451.0,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,ネオアイムジャグラーEX,JUGGLER,1012,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,185,8,8,0,0,-2486,-3416,-117.87,2,21091,46159,-568,1894,False,466,3149,16,4,104.9328,157.45,787.25,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,ネオアイムジャグラーEX,JUGGLER,1016,88,4,0,3,0,interval4_14|cooling|g_reliable,,185,4,4,1,1,1489,410,75.028,0,19846,42735,336,4880,False,-419,313,0,0,55.3781,,,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,ネオアイムジャグラーEX,JUGGLER,1020,85,5,0,2,0,moderate_sink|g_reliable,,185,3,8,1,0,-1003,-1065,-55.821,1,17968,45914,-492,2093,False,571,4782,20,12,103.9802,149.438,398.5,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,ネオアイムジャグラーEX,JUGGLER,1025,100,1,0,4,0,interval4_14|cooling|loss_rhythm|g_reliable,,185,10,13,0,0,507,695,31.198,2,16251,40090,-276,842,False,116,1748,6,7,102.2121,134.462,249.714,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,ネオアイムジャグラーEX,JUGGLER,1030,92,3,0,4,0,moderate_sink|angle_sink|loss_rhythm|g_reliable,,185,3,18,1,0,-2961,-10418,-105.389,2,28096,53762,-528,419,False,2877,5860,32,21,116.3652,110.566,279.048,True
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,ハッピージャグラーＶＩＩＩ,JUGGLER,1035,100,1,0,4,0,moderate_sink|angle_sink|loss_rhythm|g_reliable,,303,3,30,1,0,-2430,-6462,-98.44,2,24685,51796,-338,2846,False,-396,798,2,1,83.4586,266.0,798.0,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,ハッピージャグラーＶＩＩＩ,JUGGLER,1037,100,1,0,4,0,interval4_14|cooling|moderate_sink|g_reliable,,303,8,85,0,0,-756,-3137,-33.379,1,22649,51637,-470,1363,False,-183,521,1,2,88.2917,173.667,260.5,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,ファンキージャグラー２ＫＴ,JUGGLER,1053,100,1,0,4,0,interval4_14|cooling|moderate_sink|g_reliable,,303,4,39,1,0,-1418,-409,-63.865,0,22203,52485,304,1372,False,-366,3606,11,11,96.6167,163.909,327.818,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,ファンキージャグラー２ＫＴ,JUGGLER,1055,100,1,0,4,0,interval4_14|cooling|moderate_sink|g_reliable,,303,7,7,1,1,-504,-2906,-20.642,0,24416,39022,42,2099,False,-558,1007,2,2,81.5293,251.75,503.5,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,ファンキージャグラー２ＫＴ,JUGGLER,1057,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,303,12,12,0,0,-1562,-4363,-72.322,3,21598,37739,-603,749,False,-689,2541,8,4,90.9616,211.75,635.25,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,ファンキージャグラー２ＫＴ,JUGGLER,1058,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,303,12,37,0,0,-1167,-2349,-75.701,2,15416,38699,-830,1263,False,40,1867,8,4,100.7142,155.583,466.75,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,ファンキージャグラー２ＫＴ,JUGGLER,1060,100,1,0,5,0,interval4_14|cooling|moderate_sink|loss_rhythm|g_reliable,,303,6,21,1,0,-1093,-3501,-54.487,5,20060,42893,-558,1284,False,-814,1874,5,4,85.5212,208.222,468.5,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,ファンキージャグラー２ＫＴ,JUGGLER,1061,100,1,0,5,0,interval4_14|cooling|moderate_sink|loss_rhythm|g_reliable,,303,9,9,0,0,-1481,-2048,-69.209,4,21399,42765,-14,2041,False,-770,1640,4,3,84.3496,234.286,546.667,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,ファンキージャグラー２ＫＴ,JUGGLER,1063,99,2,0,4,0,interval4_14|cooling|loss_rhythm|g_reliable,,303,11,11,0,0,2138,594,90.108,3,23727,41984,-5,5088,False,-521,423,0,0,58.9441,,,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,ファンキージャグラー２ＫＴ,JUGGLER,1065,100,1,0,4,0,interval4_14|cooling|loss_rhythm|g_reliable,,303,9,25,0,0,1367,700,55.7,2,24542,56731,-190,625,False,-243,1984,5,8,95.9173,152.615,248.0,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,マイジャグラーV,JUGGLER,1100,99,2,0,4,0,moderate_sink|angle_sink|loss_rhythm|g_reliable,,303,3,3,1,1,-3751,-3281,-167.785,2,22356,54227,-970,2675,False,3830,7111,42,22,117.9534,111.109,323.227,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,マイジャグラーV,JUGGLER,1101,100,1,0,4,0,interval4_14|cooling|moderate_sink|loss_rhythm,,303,9,12,0,0,-1351,1205,-40.766,2,33140,76222,-242,3027,False,-462,808,1,2,80.9406,269.333,404.0,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,マイジャグラーV,JUGGLER,1102,86,3,0,3,0,interval4_14|cooling|moderate_sink,,303,7,7,1,1,2971,-2041,86.709,0,34264,62155,851,2749,False,-525,1856,6,2,90.5711,232.0,928.0,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,マイジャグラーV,JUGGLER,1103,82,4,0,2,0,moderate_sink|loss_rhythm,,303,2,2,1,1,-1975,-2868,-59.943,5,32948,67591,-617,1051,False,-1110,2492,6,3,85.1525,276.889,830.667,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,マイジャグラーV,JUGGLER,1106,100,1,0,4,0,interval4_14|cooling|moderate_sink|g_reliable,,303,5,14,1,0,-289,-2661,-10.37,1,27868,63757,-654,3732,False,995,8153,29,37,104.068,123.53,220.351,True
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,マイジャグラーV,JUGGLER,1108,100,1,0,4,0,interval4_14|cooling|loss_rhythm|g_reliable,,303,5,8,1,0,-170,1126,-5.945,2,28597,61386,-358,1444,False,-272,3018,8,10,96.9958,167.667,301.8,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,マイジャグラーV,JUGGLER,1110,100,1,0,4,0,interval4_14|cooling|moderate_sink|angle_sink,,303,8,12,0,0,-3689,-3082,-113.655,0,32458,68095,625,4812,False,-479,540,1,0,70.4321,540.0,,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,マイジャグラーV,JUGGLER,1112,86,3,0,2,0,interval4_14|cooling,,303,8,12,0,0,1230,2380,35.006,1,35137,67222,-524,2594,False,1014,2791,16,6,112.1104,126.864,465.167,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,マイジャグラーV,JUGGLER,1115,100,1,0,4,0,interval4_14|cooling|moderate_sink|angle_sink,,303,6,6,1,1,-5116,-6632,-148.007,1,34566,73007,-1317,1330,False,1644,8468,35,36,106.4714,119.268,235.222,True
SC_STAGE_REF_80_RISK0,参考表示,2026-05-18,2026-05-19,2026-05-19,いいえ,マイジャグラーV,JUGGLER,1118,100,1,0,4,0,interval4_14|cooling|loss_rhythm|g_reliable,,303,7,20,1,0,45,-1091,1.614,3,27885,59068,-997,962,False,-749,4214,15,10,94.0753,168.56,421.4,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-19,2026-05-20,2026-05-20,いいえ,Lパチスロ革命機ヴァルヴレイヴ2,AT_SMART,610,100,1,0,5,0,interval4_14|cooling|moderate_sink|angle_sink|g_reliable,,128,7,13,1,0,-1351,-345,-107.027,0,12623,25560,0,521,False,-1586,959,0,1,44.8731,959.0,959.0,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-19,2026-05-20,2026-05-20,いいえ,Lパチスロ革命機ヴァルヴレイヴ2,AT_SMART,612,100,1,0,3,0,interval4_14|cooling|moderate_sink,,128,8,33,0,0,-4641,-4796,-649.454,0,7146,22955,0,0,False,0,0,0,0,,,,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-19,2026-05-20,2026-05-20,いいえ,Lパチスロ革命機ヴァルヴレイヴ2,AT_SMART,616,97,2,0,4,0,interval4_14|cooling|moderate_sink|g_reliable,,128,4,34,1,0,-5580,-9714,-352.83,0,15815,21172,147,3128,False,-966,896,2,0,64.0625,448.0,,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-19,2026-05-20,2026-05-20,いいえ,Lパチスロ革命機ヴァルヴレイヴ2,AT_SMART,618,94,3,0,4,0,interval4_14|cooling|moderate_sink|angle_sink,,128,12,24,0,0,-1343,-1429,-209.353,0,6415,16915,108,329,False,-210,129,0,0,45.7364,,,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-19,2026-05-20,2026-05-20,いいえ,Lパチスロ革命機ヴァルヴレイヴ2,AT_SMART,620,100,1,0,4,0,interval4_14|cooling|moderate_sink|g_reliable,,128,12,34,0,0,-3605,-8090,-383.225,0,9407,25256,0,0,False,0,0,0,0,,,,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-19,2026-05-20,2026-05-20,いいえ,Lパチスロ革命機ヴァルヴレイヴ2,AT_SMART,621,80,5,0,2,0,moderate_sink|g_reliable,,128,3,3,1,1,-456,-2136,-20.829,1,21893,43055,-1175,2569,False,0,2429,21,2,100.0,105.609,1214.5,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-19,2026-05-20,2026-05-20,いいえ,L東京喰種,AT_SMART,576,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,27,7,7,1,1,-5549,-2107,-178.115,6,31154,63523,-1384,6273,False,-1472,2085,0,8,76.4668,260.625,260.625,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-19,2026-05-20,2026-05-20,いいえ,L東京喰種,AT_SMART,578,100,1,0,5,0,interval4_14|cooling|moderate_sink|loss_rhythm|g_reliable,,27,10,11,0,0,-11975,-7463,-531.679,2,22523,48173,-1516,3785,False,3383,4068,0,9,127.7204,452.0,452.0,True
SC_STAGE_REF_80_RISK0,参考表示,2026-05-19,2026-05-20,2026-05-20,いいえ,L東京喰種,AT_SMART,580,100,1,0,5,0,interval4_14|cooling|moderate_sink|loss_rhythm|g_reliable,,27,4,4,1,1,720,-2749,37.033,3,19442,47245,-844,853,False,5646,7444,0,20,125.2821,372.2,372.2,True
SC_STAGE_REF_80_RISK0,参考表示,2026-05-19,2026-05-20,2026-05-20,いいえ,ゴーゴージャグラー３,JUGGLER,836,87,4,0,3,0,moderate_sink|angle_sink|g_reliable,,304,2,2,2,1,-2078,-5475,-71.23,1,29173,70799,-303,2515,False,-917,5912,19,21,94.8297,147.8,281.524,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-19,2026-05-20,2026-05-20,いいえ,ゴーゴージャグラー３,JUGGLER,837,98,3,0,3,0,interval4_14|cooling|g_reliable,,304,4,8,1,0,1703,2923,129.064,1,13195,33129,-155,739,False,520,961,6,3,118.0368,106.778,320.333,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-19,2026-05-20,2026-05-20,いいえ,ゴーゴージャグラー３,JUGGLER,850,100,1,0,4,0,interval4_14|cooling|moderate_sink|g_reliable,,304,7,7,1,1,1350,-3200,74.792,1,18050,38262,-343,452,False,532,3740,16,13,104.7415,128.966,287.692,True
SC_STAGE_REF_80_RISK0,参考表示,2026-05-19,2026-05-20,2026-05-20,いいえ,ゴーゴージャグラー３,JUGGLER,851,100,1,0,5,0,interval4_14|cooling|moderate_sink|angle_sink|g_reliable,,304,5,12,1,0,-2678,-1342,-118.869,0,22529,46511,362,4523,False,-517,506,0,1,65.942,506.0,506.0,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-19,2026-05-20,2026-05-20,いいえ,ゴーゴージャグラー３,JUGGLER,852,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,304,10,13,0,0,-2335,88,-132.43,3,17632,43983,-319,1458,False,-148,2762,9,12,98.2139,131.524,230.167,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-19,2026-05-20,2026-05-20,いいえ,ゴーゴージャグラー３,JUGGLER,855,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,304,5,16,1,0,-3085,-6657,-112.653,4,27385,52185,-296,3277,False,-798,803,1,0,66.8742,803.0,,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-19,2026-05-20,2026-05-20,いいえ,ジャグラーガールズSS,JUGGLER,858,89,3,0,3,0,moderate_sink|loss_rhythm|g_reliable,,304,3,5,2,1,-1342,-3345,-61.078,2,21972,42282,-98,393,False,-486,1359,4,1,88.0795,271.8,1359.0,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-19,2026-05-20,2026-05-20,いいえ,ジャグラーガールズSS,JUGGLER,860,100,1,0,4,0,interval4_14|cooling|loss_rhythm|g_reliable,,304,7,28,1,0,2442,2029,107.435,3,22730,42834,-299,884,False,836,3092,17,6,109.0125,134.435,515.333,False
SC_STAGE_REF_80_RISK0,参考表示,2026-05-19,2026-05-20,2026-05-20,いいえ,ジャグラーガールズSS,JUGGLER,861,100,1,0,5,0,interval4_14|cooling|moderate_sink|angle_sink|g_reliable,,304,4,8,1,0,-1654,-1241,-70.061,0,23608,46817,355,3545,False,-208,452,1,1,84.6608,226.0,452.0,False
